agent_1,agent_2,sat,dep,commit,ticks_tog,tick
5,14,-10,-2,0,0,61
5,15,3,10,0,0,61
5,16,42.79414285714285,16.644142857142857,140,7,61
5,17,28.96,22.46,15,2,61
5,18,-8,10,0,0,61
5,19,29.988333333333333,9.405,50,4,61
5,20,3,-8,0,0,61
6,1,-3.2873333333333337,-7.137333333333333,60,5,61
6,2,2.5,-20,12,2,61
6,3,-14,-11,4,1,61
6,4,-17.416666666666668,-17.666666666666664,40,4,61
6,5,-0.5,-13,12,2,61
6,7,-0.14166666666666605,4.358333333333334,24,3,61
6,8,-4.5,-1.5,4,1,61
6,9,-3.29,-11.79,24,3,61
6,10,-0.15533333333333338,-6.005333333333333,60,5,61
6,11,-9.280000000000001,-12.280000000000001,4,1,61
6,12,6.001380952380953,-12.777190476190475,112,7,61
6,13,-9.38,-12.88,24,3,61
6,14,-14.858333333333334,-9.108333333333334,40,4,61
6,15,-1.52,-11.02,12,2,61
6,16,7.025,-11.475,12,2,61
6,17,-0.9750000000000001,-11.475,12,2,61
6,18,-8,3,0,0,61
6,19,2.827193584193584,0.28679231879231915,364,13,61
6,20,-7.83,-2.83,4,1,61
7,1,-14.16,-10.16,3,2,61
7,2,-9.75,-4.75,3,2,61
7,3,1,-7,1,1,61
7,4,-1,-3,0,0,61
7,5,4,3,0,0,61
7,6,-13.58,2.7533333333333334,6,3,61
7,8,-5.005833333333333,-6.6725,10,4,61
7,9,-1,2,0,0,61
7,10,-7,10,0,0,61
7,11,4.17,1.17,1,1,61
7,12,-6,10,0,0,61
7,13,3888.894333333333,3894.695333333333,21,6,61
7,14,-3,9,0,0,61
7,15,-2,-4,1,1,61
7,16,-4.28,9.719999999999999,1,1,61
7,17,5.829162447368224,23.41628812343568,630,35,61
7,18,-6.748333333333333,8.585,6,3,61
7,19,-6,-4,1,1,61
7,20,-15.83,1.17,1,1,61
8,1,-13,-16,1,1,61
8,2,-15,-7,1,1,61
8,3,-9,-1,0,0,61
8,4,-6.105,-9.605,3,2,61
8,5,-18,-18,1,1,61
8,6,-8,-13,1,1,61
8,7,-8.629999999999999,-8.713333333333335,10,4,61
8,9,-10.885000000000002,-14.385000000000002,3,2,61
8,10,-3.6355,-9.918833333333334,15,5,61
8,11,-9.89,1.6099999999999994,3,2,61
8,12,-7,9,0,0,61
8,13,3,7,0,0,61
8,14,-6.793333333333333,-9.626666666666667,6,3,61
8,15,-2.3328333333333333,-12.616166666666667,15,5,61
8,16,2.79,-12.21,1,1,61
8,17,-4,-8,0,0,61
8,18,8642.610256328688,8640.522458102949,561,33,61
8,19,1,9,0,0,61
8,20,1,8,0,0,61
9,1,6.040833333333333,-14.374833333333333,-90,4,61
9,2,-0.5,-6,-27,2,61
9,3,-10.5,-21,-27,2,61
9,4,-9,-3,0,0,61
9,5,0.08333333333333304,-16.333333333333336,-135,5,61
9,6,1.19,-12.976666666666667,-54,3,61
9,7,-9,-3,0,0,61
9,8,-2.5,-6,-27,2,61
9,10,3.313071428571429,-15.276214285714286,-324,8,61
9,11,6.96,-13.54,-27,2,61
9,12,-4.137619047619048,-16.726904761904763,-324,8,61
9,13,-2,-8,0,0,61
9,14,-7.196666666666666,-11.363333333333332,-54,3,61
9,15,1.4147619047619049,-17.17452380952381,-324,8,61
9,16,-6.776666666666667,-14.943333333333333,-54,3,61
9,17,-7.83,-10.83,-9,1,61
9,18,-12.83,-10.83,-9,1,61
9,19,-5.962166666666667,-12.212166666666665,-189,6,61
9,20,5.553333333333333,-13.613333333333333,-54,3,61
10,1,0.011666666666666492,-7.571666666666666,-10,4,61
10,2,8.33,-8.67,-1,1,61
10,3,5.828968253968254,-14.973809523809523,-45,9,61
10,4,-1.75,6.25,-1,1,61
10,5,15.25,-9.75,-1,1,61
10,6,4.866666666666667,1.883333333333334,-15,5,61
10,7,5,-4,0,0,61
10,8,12.536833333333334,-3.4465000000000003,-15,5,61
10,9,25.717690476190473,-11.307309523809526,-36,8,61
10,11,-6,8,0,0,61
10,12,8.518333333333334,0.9350000000000003,-10,4,61
10,13,-1,0.001,0,0,61
10,14,-1.4499999999999997,-8.95,-3,2,61
10,15,11.508999999999999,0.3589999999999999,-21,6,61
10,16,14.9925,-10.590833333333336,-10,4,61
10,17,16.279999999999998,6.779999999999999,-3,2,61
10,18,4.11,8.61,-3,2,61
10,19,15.893333333333333,-8.256666666666666,-21,6,61
10,20,4.5,0.5,-1,1,61
11,1,-10,-5,0,0,61
11,2,20.95,12.616666666666667,-36,3,61
11,3,2.5,1.5,-18,2,61
11,4,-9,-1,0,0,61
11,5,-7,-8,0,0,61
11,6,-3,14,-6,1,61
11,7,14,2,-6,1,61
11,8,11.975,23.974999999999998,-18,2,61
11,9,-0.5,18.5,-18,2,61
11,10,-4,-10,0,0,61
11,12,1,7,0,0,61
11,13,7,-3,0,0,61
11,14,21.046666666666667,36.71333333333333,-36,3,61
11,15,17,11,-6,1,61
11,16,-4,2,0,0,61
11,17,10,7,0,0,61
11,18,10.5,5.5,-6,1,61
11,19,-10,-3,0,0,61
11,20,153.81440679853404,170.60430302963672,-6210,45,61
12,1,15.544999999999998,31.544999999999998,-54,3,61
12,2,15.3525,17.8535,-90,4,61
12,3,11.710833333333333,32.41083333333333,-135,5,61
12,4,-2,-10,0,0,61
12,5,6,8,0,0,61
12,6,-5.83,14.727142857142857,-252,7,61
12,7,-3,7,0,0,61
12,8,4,0.001,0,0,61
12,9,10.33,13.637142857142857,-324,8,61
12,10,16.859166666666667,35.35916666666667,-90,4,61
12,11,-6,-6,0,0,61
12,13,2.23,22.23,-27,2,61
12,14,50.6982453102453,73.81750937950939,-594,11,61
12,15,-1.1349999999999998,25.865000000000002,-27,2,61
12,16,25.01107142857143,39.568214285714284,-252,7,61
12,17,21.584333333333333,31.284333333333333,-189,6,61
12,18,1.545,29.544999999999998,-27,2,61
12,19,-1,5,0,0,61
12,20,-2,-8,0,0,61
13,1,-6,-2,0,0,61
13,2,10,-5,0,0,61
13,3,30.048333333333332,23.715,-10,4,61
13,4,16,-4,-3,2,61
13,5,9279.478512705333,9267.673167810046,-703,37,61
13,6,24.24333333333333,2.9099999999999993,-6,3,61
13,7,21.4595,6.6594999999999995,-21,6,61
13,8,-6,-10,0,0,61
13,9,-3,0.001,0,0,61
13,10,-2,3,0,0,61
13,11,1,-10,0,0,61
13,12,13,-3,-3,2,61
13,14,17.85,12.516666666666666,-6,3,61
13,15,13.79,-1.21,-1,1,61
13,16,7.199999999999999,-2.8,-1,1,61
13,17,9,-7,0,0,61
13,18,20.884999999999998,18.884999999999998,-3,2,61
13,19,0,1,0,0,61
13,20,8,0.001,0,0,61
14,1,-10.5,0.5,-9,1,61
14,2,-1,0.001,0,0,61
14,3,-9.521666666666668,-8.0216666666666665,-54,3,61
14,4,6.654874819624822,0.3452427849927848,-702,12,61
14,5,-10,6,0,0,61
14,6,6.9475,0.6975000000000002,-90,4,61
14,7,-10,8,0,0,61
14,8,1.1783333333333332,-9.321666666666667,-54,3,61
14,9,-5.78,2.7199999999999998,-54,3,61
14,10,-3.05,-6.55,-27,2,61
14,11,3.433333333333333,3.933333333333333,-54,3,61
14,12,6.3973748196248215,0.3377427849927848,-594,11,61
14,13,1.125,-2.375,-54,3,61
14,15,5.385833333333332,-6.464166666666667,-135,5,61
14,16,5.107499999999999,-1.7425000000000002,-135,5,61
14,17,2.495,-11.005,-27,2,61
14,18,-9.975,-4.475,-27,2,61
14,19,-5,1,0,0,61
14,20,11.47,4.97,-27,2,61
15,1,6.710833333333333,-9.705833333333333,-20,4,61
15,2,-5.995,-1.495,-6,2,61
15,3,8.013833333333332,-6.950452380952381,-56,7,61
15,4,-6,-3,0,0,61
15,5,-4,-1,0,0,61
15,6,-2.75,-5.25,-6,2,61
15,7,1.17,-5.83,-2,1,61
15,8,14.991499999999997,-9.425166666666668,-30,5,61
15,9,10.936464285714287,-7.651821428571428,-72,8,61
15,10,9,-21.25,-42,6,61
15,11,3.5,1.5,-2,1,61
15,12,1,-17.5,-6,2,61
15,13,7,-4.999,-2,1,61
15,14,8.806000000000001,-1.6106666666666667,-30,5,61
15,16,5.419499999999999,-4.997166666666667,-30,5,61
15,17,14.060166666666667,-9.189833333333333,-42,6,61
15,18,0.05833333333333357,-6.358333333333333,-30,5,61
15,19,-5,-4,0,0,61
15,20,-7.5,-3.5,-2,1,61
16,1,-0.224703463203463,-11.01828210678211,702,12,61
16,2,-10.666666666666666,-9,54,3,61
16,3,-12.21,4.79,9,1,61
16,4,-3.3899999999999997,8.61,27,2,61
16,5,-15.742857142857142,-15.557142857142857,252,7,61
16,6,-19.335,-7.334,27,2,61
16,7,-13,-7,9,1,61
16,8,-12.67,-8.67,9,1,61
16,9,-21.023333333333333,-7.3566666666666665,54,3,61
16,10,-12.623333333333335,-8.456666666666667,90,4,61
16,11,2,8,0,0,61
16,12,-25.742857142857144,-22.557142857142857,252,7,61
16,13,-8,-3,9,1,61
16,14,-11.081000000000001,-7.514333333333333,135,5,61
16,15,-7.902166666666667,-13.3355,135,5,61
16,17,-10,7,0,0,61
16,18,7,5,0,0,61
16,19,-7.277333333333333,2.2893333333333334,135,5,61
16,20,-12.475,-4.475,27,2,61
17,1,0.79,3.789999999999999,-5,1,61
17,2,8,-3,0,0,61
17,3,2,-6,0,0,61
17,4,-11.5,13.5,-15,2,61
17,5,-3.415,7.585,-15,2,61
17,6,-7.5,15.5,-15,2,61
17,7,9011.15327989177,9076.209219758008,-3150,35,61
17,8,-5,4,0,0,61
17,9,-4.8,2.1999999999999993,-5,1,61
17,10,-6.025,23.974999999999998,-15,2,61
17,11,-8,-2,0,0,61
17,12,11.170833333333333,45.470833333333324,-105,6,61
17,13,0,7,0,0,61
17,14,-14.5,17.5,-15,2,61
17,15,-9.15,17.150000000000002,-105,6,61
17,16,-5,3,0,0,61
17,18,-8.17,9.83,-15,2,61
17,19,4,-4,0,0,61
17,20,7,0.001,0,0,61
18,1,0.41666666666666663,11.75,60,4,61
18,2,-9,-6,0,0,61
18,3,14.525,23.85833333333333,36,3,61
18,4,-7,10,0,0,61
18,5,3,5,0,0,61
18,6,-1,9,0,0,61
18,7,22.868333333333336,32.20166666666667,36,3,61
18,8,11.960033058179313,30.315225961137514,3366,33,61
18,9,5,8,6,1,61
18,10,5,1,18,2,61
18,11,11.5,7.5,6,1,61
18,12,7.05,17.05,18,2,61
18,13,3.635,6.635,18,2,61
18,14,4.2,24.2,18,2,61
18,15,10.566666666666666,20.7,90,5,61
18,16,-9,-2,0,0,61
18,17,7.655,9.655000000000001,18,2,61
18,19,-2.0999999999999996,3.9000000000000004,6,1,61
18,20,-10,4,0,0,61
19,1,15.25,12.6,84,6,61
19,2,30.491666666666667,37.74166666666667,40,4,61
19,3,27.60582081807082,19.146222083472086,364,13,61
19,4,0.5,11,12,2,61
19,5,11.235,15.485,40,4,61
19,6,21.71176567876568,31.252166944166945,364,13,61
19,7,-3,11,4,1,61
19,8,-7,3,0,0,61
19,9,9.35,9.7,84,6,61
19,10,18.6,10.95,84,6,61
19,11,3,-2,0,0,61
19,12,-3,2,0,0,61
19,13,0,-9,0,0,61
19,14,-1,-10,0,0,61
19,15,8,-2,0,0,61
19,16,22.182666666666666,48.03266666666667,60,5,61
19,17,2,7,0,0,61
19,18,2.9000000000000004,3.9000000000000004,4,1,61
19,20,-2,-1,0,0,61
20,1,15.025,-11.475,-6,2,61
20,2,5,-7,0,0,61
20,3,-5,5,0,0,61
20,4,3.8333333333333335,-19.666666666666668,-12,3,61
20,5,-5,-1,0,0,61
20,6,-1,-15,-2,1,61
20,7,-1,-15,-2,1,61
20,8,0,8,0,0,61
20,9,7.968333333333334,-9.531666666666668,-12,3,61
20,10,6.79,2.79,-2,1,61
20,11,10103.803020044536,10070.249487004574,-2070,45,61
20,12,1,0.001,0,0,61
20,13,-10,2,0,0,61
20,14,13,-8.5,-6,2,61
20,15,-1.2800000000000002,-12.280000000000001,-2,1,61
20,16,-3.175,-13.675,-6,2,61
20,17,8,-1,0,0,61
20,18,8,-8,0,0,61
20,19,1,-2,0,0,61
1,2,-11.233333333333334,-6.233333333333333,36,3,62
1,3,-8.012166666666667,-14.012166666666669,90,5,62
1,4,-9.45,1.5499999999999998,18,2,62
1,5,-2.1550000000000002,-0.15500000000000025,18,2,62
1,6,-16.850333333333335,-11.850333333333333,90,5,62
1,7,-14.77,-5.77,18,2,62
1,8,4.5,-1.5,6,1,62
1,9,-12.428333333333333,-11.428333333333333,60,4,62
1,10,-10.574166666666665,-10.574166666666665,60,4,62
1,11,-8,4,0,0,62
1,12,-6.495000000000001,1.505,36,3,62
1,13,9,10,0,0,62
1,14,-5.75,4.25,6,1,62
1,15,-6.428333333333333,-11.428333333333333,60,4,62
1,16,-4.677087662337661,-13.677087662337662,468,12,62
1,17,-9.13,-13.13,18,2,62
1,18,-4.983333333333333,-4.983333333333333,60,4,62
1,19,-2.87,-12.87,126,6,62
1,20,-0.13000000000000034,-13.13,18,2,62
2,1,8.95,-0.3833333333333331,-18,3,62
2,3,13.314833333333334,19.8815,-45,5,62
2,4,8370.58987261645,8374.580846878293,-1395,30,62
2,5,5,-1,0,0,62
2,6,0.395,10.395,-9,2,62
2,7,0.7050000000000001,0.7049999999999992,-9,2,62
2,8,6.25,-0.75,-3,1,62
2,9,-2.325,4.675,-9,2,62
2,10,13.719999999999999,-1.2800000000000002,-3,1,62
2,11,20.128333333333334,18.795,-18,3,62
2,12,4.423333333333334,8.59,-30,4,62
2,13,6,6,0,0,62
2,14,5,-5,0,0,62
2,15,14.704999999999998,0.7049999999999992,-9,2,62
2,16,15.991666666666667,9.658333333333333,-18,3,62
2,17,2,-2,0,0,62
2,18,2,-4,0,0,62
2,19,7.458333333333332,26.624999999999996,-30,4,62
2,20,-9,-7,0,0,62
3,1,30.616666666666667,1.0666666666666667,120,5,62
3,2,28.147333333333332,14.597333333333333,120,5,62
3,4,3,0.001,0,0,62
3,5,-5,6,0,0,62
3,6,3.17,5.17,8,1,62
3,7,6.199999999999999,15.2,8,1,62
3,8,4,10,0,0,62
3,9,28.895,15.395,24,2,62
3,10,35.271301587301586,5.810587301587301,360,9,62
3,11,21.08,13.579999999999998,24,2,62
3,12,23.433833333333336,7.883833333333333,120,5,62
3,13,35.760000000000005,11.009999999999998,80,4,62
3,14,15.87,-2.63,48,3,62
3,15,21.082476190476193,1.7467619047619052,224,7,62
3,16,12.719999999999999,13.719999999999999,8,1,62
3,17,0,-6,0,0,62
3,18,20.753333333333334,6.253333333333333,48,3,62
3,19,50.80044405594406,27.536383116883112,840,14,62
3,20,-9,5,0,0,62
4,1,6,-14.5,-3,2,62
4,2,12.576498587870919,-9.388411328571815,-465,30,62
4,3,-2,6,0,0,62
4,5,-10,7,0,0,62
4,6,16.403333333333332,0.82,-10,4,62
4,7,-5,10,0,0,62
4,8,6.505,-5.995,-3,2,62
4,9,1,7,0,0,62
4,10,15.5,0.5,-1,1,62
4,11,-5,-7,0,0,62
4,12,-2,-10,0,0,62
4,13,16.625,1.125,-3,2,62
4,14,36.079677849927855,15.357203102453102,-78,12,62
4,15,-7,-4,0,0,62
4,16,8.495,11.995,-3,2,62
4,17,13.370000000000001,-5.13,-3,2,62
4,18,2,1,0,0,62
4,19,13.085,-6.415,-3,2,62
4,20,4.185,1.3516666666666663,-6,3,62
5,1,12.715,15.215,15,2,62
5,2,-5,-7,0,0,62
5,3,-6,8,0,0,62
5,4,-8,7,0,0,62
5,6,39.06666666666667,27.233333333333334,30,3,62
5,7,8,0.001,0,0,62
5,8,17.79,13.79,5,1,62
5,9,39.86483333333334,19.8815,75,5,62
5,10,14.719999999999999,-1.2800000000000002,5,1,62
5,11,9,2,0,0,62
5,12,-3,-5,0,0,62
5,13,76.40127010309303,52.990166536341384,3515,37,62
5,14,-10,-2,0,0,62
5,15,3,10,0,0,62
5,16,42.79414285714285,16.644142857142857,140,7,62
5,17,28.96,22.46,15,2,62
5,18,-8,10,0,0,62
5,19,29.988333333333333,9.405,50,4,62
5,20,3,-8,0,0,62
6,1,-3.2873333333333337,-7.137333333333333,60,5,62
6,2,2.5,-20,12,2,62
6,3,-14,-11,4,1,62
6,4,-17.416666666666668,-17.666666666666664,40,4,62
6,5,-2.166666666666667,-15.666666666666666,24,3,62
6,7,-0.14166666666666605,4.358333333333334,24,3,62
6,8,-4.5,-1.5,4,1,62
6,9,-3.29,-11.79,24,3,62
6,10,-0.15533333333333338,-6.005333333333333,60,5,62
6,11,-9.280000000000001,-12.280000000000001,4,1,62
6,12,6.001380952380953,-12.777190476190475,112,7,62
6,13,-9.38,-12.88,24,3,62
6,14,-14.858333333333334,-9.108333333333334,40,4,62
6,15,-1.52,-11.02,12,2,62
6,16,7.025,-11.475,12,2,62
6,17,-0.9750000000000001,-11.475,12,2,62
6,18,-8,3,0,0,62
6,19,2.827193584193584,0.28679231879231915,364,13,62
6,20,-7.83,-2.83,4,1,62
7,1,-14.16,-10.16,3,2,62
7,2,-9.75,-4.75,3,2,62
7,3,1,-7,1,1,62
7,4,-1,-3,0,0,62
7,5,4,3,0,0,62
7,6,-13.58,2.7533333333333334,6,3,62
7,8,-5.005833333333333,-6.6725,10,4,62
7,9,-1,2,0,0,62
7,10,-7,10,0,0,62
7,11,4.17,1.17,1,1,62
7,12,-6,10,0,0,62
7,13,4165.944333333333,4172.316761904762,28,7,62
7,14,-3,9,0,0,62
7,15,-2,-4,1,1,62
7,16,-4.28,9.719999999999999,1,1,62
7,17,5.829162447368224,23.41628812343568,630,35,62
7,18,-6.748333333333333,8.585,6,3,62
7,19,-6,-4,1,1,62
7,20,-15.83,1.17,1,1,62
8,1,-13,-16,1,1,62
8,2,-15,-7,1,1,62
8,3,-9,-1,0,0,62
8,4,-6.105,-9.605,3,2,62
8,5,-18,-18,1,1,62
8,6,-8,-13,1,1,62
8,7,-8.629999999999999,-8.713333333333335,10,4,62
8,9,-10.885000000000002,-14.385000000000002,3,2,62
8,10,-3.6355,-9.918833333333334,15,5,62
8,11,-9.89,1.6099999999999994,3,2,62
8,12,-7,9,0,0,62
8,13,3,7,0,0,62
8,14,-6.793333333333333,-9.626666666666667,6,3,62
8,15,-2.3328333333333333,-12.616166666666667,15,5,62
8,16,2.79,-12.21,1,1,62
8,17,-4,-8,0,0,62
8,18,8769.441432799276,8767.324222808831,595,34,62
8,19,1,9,0,0,62
8,20,1,8,0,0,62
9,1,6.040833333333333,-14.374833333333333,-90,4,62
9,2,-0.5,-6,-27,2,62
9,3,-10.5,-21,-27,2,62
9,4,-9,-3,0,0,62
9,5,0.08333333333333304,-16.333333333333336,-135,5,62
9,6,1.19,-12.976666666666667,-54,3,62
9,7,-9,-3,0,0,62
9,8,-2.5,-6,-27,2,62
9,10,3.313071428571429,-15.276214285714286,-324,8,62
9,11,6.96,-13.54,-27,2,62
9,12,-4.137619047619048,-16.726904761904763,-324,8,62
9,13,-2,-8,0,0,62
9,14,-7.196666666666666,-11.363333333333332,-54,3,62
9,15,1.4147619047619049,-17.17452380952381,-324,8,62
9,16,-6.124166666666667,-15.540833333333333,-90,4,62
9,17,-7.83,-10.83,-9,1,62
9,18,-12.83,-10.83,-9,1,62
9,19,-5.962166666666667,-12.212166666666665,-189,6,62
9,20,5.553333333333333,-13.613333333333333,-54,3,62
10,1,0.011666666666666492,-7.571666666666666,-10,4,62
10,2,8.33,-8.67,-1,1,62
10,3,5.828968253968254,-14.973809523809523,-45,9,62
10,4,-1.75,6.25,-1,1,62
10,5,15.25,-9.75,-1,1,62
10,6,4.866666666666667,1.883333333333334,-15,5,62
10,7,5,-4,0,0,62
10,8,12.536833333333334,-3.4465000000000003,-15,5,62
10,9,25.717690476190473,-11.307309523809526,-36,8,62
10,11,-6,8,0,0,62
10,12,8.518333333333334,0.9350000000000003,-10,4,62
10,13,-1,0.001,0,0,62
10,14,-1.4499999999999997,-8.95,-3,2,62
10,15,12.473285714285712,0.3232857142857142,-28,7,62
10,16,14.9925,-10.590833333333336,-10,4,62
10,17,16.279999999999998,6.779999999999999,-3,2,62
10,18,4.11,8.61,-3,2,62
10,19,15.893333333333333,-8.256666666666666,-21,6,62
10,20,4.5,0.5,-1,1,62
11,1,-10,-5,0,0,62
11,2,20.95,12.616666666666667,-36,3,62
11,3,2.5,1.5,-18,2,62
11,4,-9,-1,0,0,62
11,5,-7,-8,0,0,62
11,6,-3,14,-6,1,62
11,7,14,2,-6,1,62
11,8,11.975,23.974999999999998,-18,2,62
11,9,-0.5,18.5,-18,2,62
11,10,-4,-10,0,0,62
11,12,1,7,0,0,62
11,13,7,-3,0,0,62
11,14,21.046666666666667,36.71333333333333,-36,3,62
11,15,17,11,-6,1,62
11,16,-4,2,0,0,62
11,17,10,7,0,0,62
11,18,10.5,5.5,-6,1,62
11,19,-10,-3,0,0,62
11,20,155.77766766809924,172.61104216007152,-6486,46,62
12,1,15.544999999999998,31.544999999999998,-54,3,62
12,2,15.3525,17.8535,-90,4,62
12,3,11.710833333333333,32.41083333333333,-135,5,62
12,4,-2,-10,0,0,62
12,5,6,8,0,0,62
12,6,-5.83,14.727142857142857,-252,7,62
12,7,-3,7,0,0,62
12,8,4,0.001,0,0,62
12,9,10.33,13.637142857142857,-324,8,62
12,10,16.859166666666667,35.35916666666667,-90,4,62
12,11,-6,-6,0,0,62
12,13,2.23,22.23,-27,2,62
12,14,53.77657864357863,77.39584271284272,-702,12,62
12,15,-1.1349999999999998,25.865000000000002,-27,2,62
12,16,25.01107142857143,39.568214285714284,-252,7,62
12,17,21.584333333333333,31.284333333333333,-189,6,62
12,18,1.545,29.544999999999998,-27,2,62
12,19,-1,5,0,0,62
12,20,-2,-8,0,0,62
13,1,-6,-2,0,0,62
13,2,10,-5,0,0,62
13,3,30.048333333333332,23.715,-10,4,62
13,4,16,-4,-3,2,62
13,5,9279.478512705333,9267.673167810046,-703,37,62
13,6,24.24333333333333,2.9099999999999993,-6,3,62
13,7,22.359499999999997,6.988071428571428,-28,7,62
13,8,-6,-10,0,0,62
13,9,-3,0.001,0,0,62
13,10,-2,3,0,0,62
13,11,1,-10,0,0,62
13,12,13,-3,-3,2,62
13,14,17.85,12.516666666666666,-6,3,62
13,15,13.79,-1.21,-1,1,62
13,16,7.199999999999999,-2.8,-1,1,62
13,17,9,-7,0,0,62
13,18,20.884999999999998,18.884999999999998,-3,2,62
13,19,0,1,0,0,62
13,20,8,0.001,0,0,62
14,1,-10.5,0.5,-9,1,62
14,2,-1,0.001,0,0,62
14,3,-9.521666666666668,-8.0216666666666665,-54,3,62
14,4,6.654874819624822,0.3452427849927848,-702,12,62
14,5,-10,6,0,0,62
14,6,6.9475,0.6975000000000002,-90,4,62
14,7,-10,8,0,0,62
14,8,1.1783333333333332,-9.321666666666667,-54,3,62
14,9,-5.78,2.7199999999999998,-54,3,62
14,10,-3.05,-6.55,-27,2,62
14,11,3.433333333333333,3.933333333333333,-54,3,62
14,12,6.654874819624822,0.3452427849927848,-702,12,62
14,13,1.125,-2.375,-54,3,62
14,15,5.385833333333332,-6.464166666666667,-135,5,62
14,16,5.107499999999999,-1.7425000000000002,-135,5,62
14,17,2.495,-11.005,-27,2,62
14,18,-9.975,-4.475,-27,2,62
14,19,-5,1,0,0,62
14,20,11.47,4.97,-27,2,62
15,1,6.710833333333333,-9.705833333333333,-20,4,62
15,2,-5.995,-1.495,-6,2,62
15,3,8.013833333333332,-6.950452380952381,-56,7,62
15,4,-6,-3,0,0,62
15,5,-4,-1,0,0,62
15,6,-2.75,-5.25,-6,2,62
15,7,1.17,-5.83,-2,1,62
15,8,14.991499999999997,-9.425166666666668,-30,5,62
15,9,10.936464285714287,-7.651821428571428,-72,8,62
15,10,9,-21.964285714285715,-56,7,62
15,11,3.5,1.5,-2,1,62
15,12,1,-17.5,-6,2,62
15,13,7,-4.999,-2,1,62
15,14,8.806000000000001,-1.6106666666666667,-30,5,62
15,16,5.419499999999999,-4.997166666666667,-30,5,62
15,17,14.060166666666667,-9.189833333333333,-42,6,62
15,18,0.05833333333333357,-6.358333333333333,-30,5,62
15,19,-5,-4,0,0,62
15,20,-7.5,-3.5,-2,1,62
16,1,-0.224703463203463,-11.01828210678211,702,12,62
16,2,-10.666666666666666,-9,54,3,62
16,3,-12.21,4.79,9,1,62
16,4,-3.3899999999999997,8.61,27,2,62
16,5,-15.742857142857142,-15.557142857142857,252,7,62
16,6,-19.335,-7.334,27,2,62
16,7,-13,-7,9,1,62
16,8,-12.67,-8.67,9,1,62
16,9,-22.035833333333333,-7.869166666666667,90,4,62
16,10,-12.623333333333335,-8.456666666666667,90,4,62
16,11,2,8,0,0,62
16,12,-25.742857142857144,-22.557142857142857,252,7,62
16,13,-8,-3,9,1,62
16,14,-11.081000000000001,-7.514333333333333,135,5,62
16,15,-7.902166666666667,-13.3355,135,5,62
16,17,-10,7,0,0,62
16,18,7,5,0,0,62
16,19,-7.277333333333333,2.2893333333333334,135,5,62
16,20,-12.475,-4.475,27,2,62
17,1,-2.71,7.289999999999999,-15,2,62
17,2,8,-3,0,0,62
17,3,2,-6,0,0,62
17,4,-11.5,13.5,-15,2,62
17,5,-3.415,7.585,-15,2,62
17,6,-7.5,15.5,-15,2,62
17,7,9011.15327989177,9076.209219758008,-3150,35,62
17,8,-5,4,0,0,62
17,9,-4.8,2.1999999999999993,-5,1,62
17,10,-6.025,23.974999999999998,-15,2,62
17,11,-8,-2,0,0,62
17,12,11.170833333333333,45.470833333333324,-105,6,62
17,13,0,7,0,0,62
17,14,-14.5,17.5,-15,2,62
17,15,-9.15,17.150000000000002,-105,6,62
17,16,-5,3,0,0,62
17,18,-8.17,9.83,-15,2,62
17,19,4,-4,0,0,62
17,20,7,0.001,0,0,62
18,1,0.41666666666666663,11.75,60,4,62
18,2,-9,-6,0,0,62
18,3,14.525,23.85833333333333,36,3,62
18,4,-7,10,0,0,62
18,5,3,5,0,0,62
18,6,-1,9,0,0,62
18,7,22.868333333333336,32.20166666666667,36,3,62
18,8,12.466503646414607,30.93934360819634,3570,34,62
18,9,5,8,6,1,62
18,10,5,1,18,2,62
18,11,11.5,7.5,6,1,62
18,12,7.05,17.05,18,2,62
18,13,3.635,6.635,18,2,62
18,14,4.2,24.2,18,2,62
18,15,10.566666666666666,20.7,90,5,62
18,16,-9,-2,0,0,62
18,17,7.655,9.655000000000001,18,2,62
18,19,-2.0999999999999996,3.9000000000000004,6,1,62
18,20,-10,4,0,0,62
19,1,15.25,12.6,84,6,62
19,2,30.491666666666667,37.74166666666667,40,4,62
19,3,28.511535103785107,20.266222083472087,420,14,62
19,4,0.5,11,12,2,62
19,5,11.235,15.485,40,4,62
19,6,21.71176567876568,31.252166944166945,364,13,62
19,7,-3,11,4,1,62
19,8,-7,3,0,0,62
19,9,9.35,9.7,84,6,62
19,10,18.6,10.95,84,6,62
19,11,3,-2,0,0,62
19,12,-3,2,0,0,62
19,13,0,-9,0,0,62
19,14,-1,-10,0,0,62
19,15,8,-2,0,0,62
19,16,22.182666666666666,48.03266666666667,60,5,62
19,17,2,7,0,0,62
19,18,2.9000000000000004,3.9000000000000004,4,1,62
19,20,-2,-1,0,0,62
20,1,15.025,-11.475,-6,2,62
20,2,5,-7,0,0,62
20,3,-5,5,0,0,62
20,4,3.8333333333333335,-19.666666666666668,-12,3,62
20,5,-5,-1,0,0,62
20,6,-1,-15,-2,1,62
20,7,-1,-15,-2,1,62
20,8,0,8,0,0,62
20,9,7.968333333333334,-9.531666666666668,-12,3,62
20,10,6.79,2.79,-2,1,62
20,11,10213.283889609753,10179.534704395879,-2162,46,62
20,12,1,0.001,0,0,62
20,13,-10,2,0,0,62
20,14,13,-8.5,-6,2,62
20,15,-1.2800000000000002,-12.280000000000001,-2,1,62
20,16,-3.175,-13.675,-6,2,62
20,17,8,-1,0,0,62
